0, 0, Header, 1, 5, 240
1, 0, Start_track
1, 0, Time_signature, 4, 2, 24, 8
1, 0, Key_signature, 0, "major"
1, 0, Tempo, 500000
1, 19440, Tempo, 508475
1, 19680, Tempo, 517241
1, 19920, Tempo, 526316
1, 20160, Tempo, 535714
1, 20400, Tempo, 545455
1, 20640, Tempo, 550459
1, 20880, Tempo, 560748
1, 21120, Tempo, 566038
1, 21360, Tempo, 588235
1, 21600, Tempo, 612245
1, 21840, Tempo, 638298
1, 22080, Tempo, 857143
1, 22320, Tempo, 705882
1, 22560, Tempo, 600000
1, 22800, Tempo, 521739
1, 23040, Tempo, 500000
1, 41280, Time_signature, 2, 2, 24, 8
1, 41760, Time_signature, 4, 2, 24, 8
1, 81360, Tempo, 560748
1, 81600, Tempo, 631579
1, 81840, Tempo, 731707
1, 82080, Tempo, 857143
1, 82320, Tempo, 923077
1, 82560, Tempo, 1000000
1, 82800, Tempo, 1090909
1, 83040, Tempo, 500000
1, 83040, End_track
2, 0, Start_track
2, 0, MIDI_port, 0
2, 0, Title_t, "Piano Sonata No.36 in c sharp"
2, 0, Program_c, 0, 0
2, 0, Control_c, 0, 7, 127
2, 0, Control_c, 0, 10, 72
2, 0, Note_on_c, 0, 61, 85
2, 63, Note_on_c, 0, 61, 0
2, 90, Note_on_c, 0, 63, 85
2, 120, Note_on_c, 0, 63, 0
2, 120, Note_on_c, 0, 61, 85
2, 150, Note_on_c, 0, 61, 0
2, 150, Note_on_c, 0, 60, 85
2, 180, Note_on_c, 0, 60, 0
2, 180, Note_on_c, 0, 61, 85
2, 210, Note_on_c, 0, 61, 0
2, 210, Note_on_c, 0, 63, 85
2, 240, Note_on_c, 0, 63, 0
2, 240, Note_on_c, 0, 64, 85
2, 360, Note_on_c, 0, 64, 0
2, 360, Note_on_c, 0, 63, 85
2, 420, Note_on_c, 0, 63, 0
2, 480, Note_on_c, 0, 61, 85
2, 540, Note_on_c, 0, 61, 0
2, 600, Note_on_c, 0, 56, 85
2, 660, Note_on_c, 0, 56, 0
2, 720, Note_on_c, 0, 61, 85
2, 780, Note_on_c, 0, 61, 0
2, 840, Note_on_c, 0, 64, 85
2, 900, Note_on_c, 0, 64, 0
2, 960, Note_on_c, 0, 61, 85
2, 1078, Note_on_c, 0, 61, 0
2, 1080, Note_on_c, 0, 68, 64
2, 1198, Note_on_c, 0, 68, 0
2, 1200, Note_on_c, 0, 68, 64
2, 1318, Note_on_c, 0, 68, 0
2, 1320, Note_on_c, 0, 68, 64
2, 1438, Note_on_c, 0, 68, 0
2, 1440, Note_on_c, 0, 69, 64
2, 1472, Note_on_c, 0, 69, 0
2, 1480, Note_on_c, 0, 68, 64
2, 1512, Note_on_c, 0, 68, 0
2, 1520, Note_on_c, 0, 67, 64
2, 1552, Note_on_c, 0, 67, 0
